2026-03-07 12:53:24,660 | INFO | src.data.eda | [INFY.NS] Outliers (|z|>4.0): 17 days
2026-03-07 12:53:24,660 | INFO | src.data.eda | [INFY.NS] Dates: [Timestamp('2015-07-21 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2016-07-15 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2017-08-18 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2019-07-15 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2019-10-22 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-03-12 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-03-16 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-03-20 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-03-23 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-03-24 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-04-07 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-06-26 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2020-07-16 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2022-04-18 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2023-04-17 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2023-07-21 00:00:00+0530', tz='Asia/Kolkata'), Timestamp('2024-01-12 00:00:00+0530', tz='Asia/Kolkata')]
2026-03-07 12:53:24,777 | INFO | src.data.eda | [INFY.NS] Stationarity of 'price': NON-STATIONARY (ADF p=0.9266, KPSS p=0.01)
2026-03-07 12:53:24,886 | INFO | src.data.eda | [INFY.NS] Stationarity of 'returns': STATIONARY (ADF p=0.0000, KPSS p=0.1)
2026-03-07 12:53:25,005 | INFO | src.data.eda | [INFY.NS] Stationarity of 'log_ret': STATIONARY (ADF p=0.0000, KPSS p=0.1)
2026-03-07 12:53:25,012 | INFO | src.data.eda | [INFY.NS] ARCH effects present: True (p=0.0000)
2026-03-07 12:53:26,401 | INFO | src.data.eda | [INFY.NS] ACF/PACF plots saved.
2026-03-07 12:53:26,402 | WARNING | src.data.eda | [INFY.NS] Target column 'target' not found.
2026-03-07 12:53:26,412 | INFO | src.data.eda | STEP 2 — EDA COMPLETE

2026-03-07 12:53:26,413 | INFO | pipeline | EDA complete. Plots saved to outputs/eda/
2026-03-07 12:56:37,768 | INFO | pipeline | ======================================================================
2026-03-07 12:56:37,768 | INFO | pipeline | ALGORITHMIC TRADING SYSTEM — FULL TRAINING PIPELINE
2026-03-07 12:56:37,769 | INFO | pipeline | ======================================================================
2026-03-07 12:56:37,769 | INFO | src.data.collector | ============================================================
2026-03-07 12:56:37,769 | INFO | src.data.collector | STEP 1 — DATA COLLECTION STARTED
2026-03-07 12:56:37,769 | INFO | src.data.collector | ============================================================
2026-03-07 12:56:37,770 | INFO | src.data.collector | [RELIANCE.NS] Loading price data from cache.
2026-03-07 12:56:38,042 | INFO | src.data.collector | [TCS.NS] Loading price data from cache.
2026-03-07 12:56:38,049 | INFO | src.data.collector | [INFY.NS] Loading price data from cache.
2026-03-07 12:56:38,078 | INFO | src.data.collector | [RELIANCE.NS] Loading fundamentals from cache.
2026-03-07 12:56:38,123 | INFO | src.data.collector | [TCS.NS] Loading fundamentals from cache.
2026-03-07 12:56:38,142 | INFO | src.data.collector | [INFY.NS] Loading fundamentals from cache.
2026-03-07 12:56:38,203 | INFO | src.data.collector | Price data collected for 3 tickers.
2026-03-07 12:56:38,204 | INFO | src.data.collector | Fundamental ratios computed for 3 tickers.
2026-03-07 12:56:38,204 | INFO | src.data.collector | STEP 1 — COMPLETE

2026-03-07 12:56:38,204 | INFO | src.features.engineer | ============================================================
2026-03-07 12:56:38,204 | INFO | src.features.engineer | STEP 3 — FEATURE ENGINEERING
2026-03-07 12:56:38,205 | INFO | src.features.engineer | ============================================================
2026-03-07 12:56:38,205 | INFO | src.features.engineer | [RELIANCE.NS] Building features...
2026-03-07 12:56:38,294 | INFO | src.features.engineer | [RELIANCE.NS] Total features: 59 | Rows: 2267
2026-03-07 12:56:38,331 | INFO | src.features.engineer | [TCS.NS] Building features...
2026-03-07 12:56:38,408 | INFO | src.features.engineer | [TCS.NS] Total features: 59 | Rows: 2267
2026-03-07 12:56:38,437 | INFO | src.features.engineer | [INFY.NS] Building features...
2026-03-07 12:56:38,516 | INFO | src.features.engineer | [INFY.NS] Total features: 59 | Rows: 2267
2026-03-07 12:56:38,544 | INFO | src.features.engineer | STEP 3 — FEATURE ENGINEERING COMPLETE

2026-03-07 12:56:38,544 | INFO | src.data.eda | ============================================================
2026-03-07 12:56:38,545 | INFO | src.data.eda | STEP 2 — EXPLORATORY DATA ANALYSIS
2026-03-07 12:56:38,545 | INFO | src.data.eda | ============================================================
2026-03-07 12:56:38,555 | INFO | src.data.eda | [RELIANCE.NS] No missing values.
