date,portfolio_value,returns,drawdown
2023-05-03,985566.8364290542,0.0034968288126018265,-0.05231527111386248
2023-05-04,1005736.2924439014,0.020464828228115017,-0.03292106592279998
2023-05-05,946275.7160323348,-0.05912143855033769,-0.09009616369717124
2023-05-08,957218.9780425676,0.011564559699489108,-0.07957352646145298
2023-05-09,957248.1109985911,3.043499626698143e-05,-0.07954551328516676
2023-05-10,961671.9858987274,0.004621450645142966,-0.07529167830371371
2023-05-11,962312.2714273278,0.0006658044925806905,-0.0746760033488016
2023-05-12,970810.8520912622,0.008831416699414119,-0.06650408155240757
2023-05-15,975467.5774716141,0.004796738077577745,-0.062026346135126566
2023-05-16,958877.9933041104,-0.017006802225557838,-0.0779782785591903
2023-05-17,953726.4340073039,-0.005372486732180826,-0.08293182802441354
2023-05-18,957539.1563348632,0.003997710655391229,-0.0792656548215866
2023-05-19,958645.1428238949,0.001155030038943794,-0.07820217899501826
2023-05-22,955239.9266007106,-0.003552113364026943,-0.08147650935394095
2023-05-23,952998.820666624,-0.002346118364275007,-0.08363147418336361
2023-05-24,940542.1371189749,-0.013071037736369528,-0.09560936176473415
2023-05-25,936933.1323156081,-0.003837153765828938,-0.09907964770801901
2023-05-26,940542.137118975,0.0038519342297644865,-0.09560936176473404
2023-05-29,952009.2949456954,0.012192072395444287,-0.08458296562960765
2023-05-30,952736.9082863755,0.000764292265362343,-0.08388331947065746
2023-05-31,937660.7456562881,-0.01582405646192908,-0.09838000154906881
2023-06-01,933673.4387605598,-0.004252398230596199,-0.10221404883515173
2023-06-02,935128.6654419197,0.0015586034912717928,-0.10081475651725146
2023-06-05,933906.2892407754,-0.0013071743454325935,-0.10199014839932367
2023-06-06,930995.8358780555,-0.003116429770577911,-0.10478873303512423
2023-06-07,935827.1458265766,0.005189400169512526,-0.10014312353458713
2023-06-08,936409.2364991207,0.0006220066121611634,-0.09958340660742691
2023-06-09,937515.2229881524,0.0011810931010960424,-0.09851993078085856
2023-06-12,931810.7770308155,-0.0060846435529389176,-0.10400511567213572
2023-06-13,933382.3934242881,0.0016866261178911657,-0.10249390729873145
2023-06-14,932363.7347473361,-0.001091362644215832,-0.10347341192126171
2023-06-15,920896.5769206156,-0.012299017432105486,-0.1144998080563882
2023-06-16,932945.8254198801,0.013084258103723156,-0.10291369499410159
2023-06-19,933760.7665726397,0.0008735139067617137,-0.10213007763111341
2023-06-20,935710.7561144639,0.0020883181341850854,-0.10025503959009112
2023-06-21,952067.4898017519,0.017480544687985988,-0.08452700760185555
2023-06-22,956724.2151821039,0.004891171508567771,-0.08004927218457443
2023-06-23,956666.0203260476,-6.082720091415972e-05,-0.08010523021232643
2023-06-26,952038.427901719,-0.004837207892835371,-0.08455495245332134
2023-06-27,965455.5752702638,0.014093073320702088,-0.07165351827717242
2023-06-28,975671.294995807,0.010581242666378943,-0.06183045887558404
2023-06-30,990369.0844775429,0.015064284003352801,-0.047697606464790605
2023-07-03,1001079.5670635503,0.010814637445652586,-0.0373988013400802
2023-07-04,1005969.0718681277,0.004884231948634854,-0.032697233811791224
2023-07-05,974012.3507902549,-0.03176710096914592,-0.06342563845302618
2023-07-06,975001.8765111836,0.0010159272827761079,-0.06247414700678202
2023-07-07,966503.3669032393,-0.008716403334888101,-0.07064600047835597
2023-07-10,964204.0661130963,-0.0023789889087609817,-0.07285692333553064
2023-07-11,959518.2788327114,-0.004859746442756996,-0.07736260360427753
2023-07-12,950524.9353083125,-0.009372769360203925,-0.0860102711237937
2023-07-13,955268.988500744,0.004990982367961472,-0.08144856450247472
2023-07-14,957248.1109985918,0.0020717960298846094,-0.0795455132851661
2023-07-17,977272.0443453031,0.020918227068447814,-0.06029123732589357
2023-07-18,976457.1031925435,-0.0008338938553241748,-0.06107485468888174
2023-07-19,980880.9780926798,0.0045305368619597,-0.056821019707428796
2023-07-20,983005.6232586635,0.002166058077826216,-0.054778039258330205
2023-07-21,975438.4445155916,-0.007698001480384908,-0.06205435931141188
2023-07-24,976980.9990090313,0.0015813960400195004,-0.060571095789473395
2023-07-25,987575.0208269359,0.010843631379372054,-0.05038427504508707
2023-07-26,984140.6716477283,-0.0034775577619732267,-0.05368661858029586
2023-07-27,973925.0229781754,-0.01038027282466536,-0.06350960965706404
2023-07-28,956666.020326048,-0.017721079390024208,-0.08010523021232598
2023-07-31,961148.0900822408,0.004685093502814208,-0.07579543720312093
2023-08-01,967580.2204362479,0.0066921324823698836,-0.0696105378280735
2023-08-02,954919.7483084161,-0.013084674387125905,-0.08178438099380632
2023-08-03,948021.9880499679,-0.007223392615627877,-0.08841701291568979
2023-08-04,961730.1807547847,0.01445978350461452,-0.07523572027596083
2023-08-07,961177.2230382641,-0.0005749613847895185,-0.07576742402683484
2023-08-08,960391.4148415277,-0.0008175476674867621,-0.07652302821353703
2023-08-09,960740.6550338559,0.00036364360086027503,-0.07618721172220509
2023-08-10,952213.0124698884,-0.008876112943994263,-0.08438707837006502
2023-08-11,942288.4091366077,-0.010422671401578487,-0.09393021098325303
2023-08-14,937689.8786123121,-0.004880173076212468,-0.09835198837278204
2023-08-16,934954.0098177613,-0.0029176691110281983,-0.10098269892532674
2023-08-17,929773.4596769119,-0.0055409678833925335,-0.10596412491719577
2023-08-18,925960.7373493527,-0.004100700324231821,-0.1096302981200227
2023-08-21,925233.1240086727,-0.0007857928650008006,-0.1103299442789729
2023-08-22,921274.8790129775,-0.004278105585482805,-0.1141360467135898
2023-08-23,923545.0468470971,0.002464159053757964,-0.11195313703270124
2023-08-24,919295.8275711201,-0.004600987564692627,-0.11603902960607812
2023-08-25,908934.585177441,-0.011270846753492436,-0.12600201823945648
2023-08-28,918393.558606281,0.01040666026256809,-0.11690661817310427
2023-08-29,925698.8249691043,0.007954396341705028,-0.10988214340731645
2023-08-30,918946.5163228018,-0.0072942823995998385,-0.11637491442223002
2023-08-31,914726.3589468579,-0.004592386282534777,-0.120432862144141
2023-09-01,916618.1536326259,0.00206815368034885,-0.11861378213087048
2023-09-04,922351.8036019765,0.006255221922703225,-0.11310051573848702
2023-09-05,916734.614400729,-0.0060900723339091245,-0.11850179775054628
2023-09-06,928725.6680439371,0.013080179863227626,-0.10697164271601167
2023-09-07,937660.7456562892,0.00962079322214815,-0.09838000154906781
2023-09-08,944966.0120191125,0.007790948268512787,-0.09135552678327998
2023-09-11,949855.58787968,0.00517434045074272,-0.08665389093017091
2023-09-12,952824.2360984562,0.003125367957673486,-0.08379934826661836
2023-09-13,956898.870806264,0.004276376012948946,-0.07988132977649759
2023-09-14,956316.78013372,-0.0006083094988433846,-0.08044104670365769
2023-09-15,967289.1750999761,0.01147359870096798,-0.06989039629165333
2023-09-18,948254.8385301838,-0.019678020864675738,-0.0881931124798615
2023-09-20,910215.1562346417,-0.04011546342806371,-0.12477066832963227
2023-09-21,904190.5319850094,-0.006618901265668664,-0.13056372486077558
2023-09-22,890395.0114681129,-0.015257315829895535,-0.1438289887045426
2023-09-25,891180.8196648492,0.0008825388581643612,-0.14307338451784055
2023-09-26,895051.7368484648,0.004343582243019339,-0.1393512532872616
2023-09-27,888765.1291625936,-0.0070237366479023455,-0.14539622343051908
2023-09-28,886931.529332882,-0.0020630870514004584,-0.1471593454160375
2023-09-29,888445.0219262886,0.0017064367917385415,-0.14570402674556504
2023-10-03,877821.8671523607,-0.011957019862517959,-0.15591886066623747
2023-10-04,844929.6834816824,-0.03747022590970528,-0.187546771643195
2023-10-05,848354.5617883895,0.004053447729039705,-0.18425353494976118
2023-10-06,847415.5018297519,-0.0011069192068207112,-0.18515650037982143
2023-10-09,837582.6822800882,-0.011603303843784496,-0.194611377091047
2023-10-10,842333.34385886,0.005671871779678428,-0.19004331608909567
2023-10-11,850481.3039997545,0.009673082753162143,-0.18220853805914872
2023-10-12,856143.4457925796,0.006657573501259062,-0.17676403129257534
2023-10-13,848354.5617883895,-0.009097639002514923,-0.18425353494976118
2023-10-16,844957.2632262668,-0.0040045739306934225,-0.18752025197775668
2023-10-17,851365.137037085,0.007583666168335279,-0.18135867680022283
2023-10-18,839516.096550809,-0.013917695205975855,-0.1927522772195341
2023-10-19,836864.5300066795,-0.0031584463419148667,-0.19530192583656916
2023-10-20,841200.955959578,0.005181753793369603,-0.1911321785382556
2023-10-23,831948.187663986,-0.010999474299262069,-0.20002929935192412
2023-10-25,826672.7017524499,-0.006341123148965733,-0.20510201208029794
2023-10-26,808388.1402786329,-0.02211825966317238,-0.22268377218283922
2023-10-27,811564.4637233883,0.003929205893174803,-0.21962953667963964
2023-10-30,820375.281784246,0.01085658435613901,-0.21115737891556283
2023-10-31,815624.6202054741,-0.0057908394904824245,-0.2157254399175143
2023-11-01,814519.8120507766,-0.0013545546901455596,-0.2167877827012359
2023-11-02,815762.7212248113,0.0015259409969481386,-0.2155926470695491
2023-11-03,819629.5497662526,0.004740138818351003,-0.21187444732652352
2023-11-06,825567.893597752,0.007245155855096774,-0.20616435486401988
2023-11-07,821562.9640369733,-0.00485112077617933,-0.21001534745501074
2023-11-08,823938.3285424284,0.0028912750567322565,-0.2077312845339061
2023-11-09,820679.1309996429,-0.003955632879163673,-0.21086520871393652
2023-11-10,823910.6813657057,0.003937653882006842,-0.20775786903960225
2023-11-13,822419.2173297193,-0.0018102253918035327,-0.2091920058615233
2023-11-15,831036.7074499326,0.010478220764579271,-0.20090574511654627
2023-11-16,833218.6765826049,0.0026255989815031633,-0.19880764405479925
2023-11-17,831423.3633312214,-0.00215467235893807,-0.20053395107834682
2023-11-20,831478.5902525285,6.642454824201671e-05,-0.20048084690721235
2023-11-21,838521.7422387254,0.008470635406328197,-0.1937084116609871
2023-11-22,835538.8141667526,-0.0035573652079775586,-0.1965766853048293
2023-11-23,840372.3498435545,0.0057849325427474785,-0.19192893562604713
2023-11-24,846338.2734196384,0.00709914310864046,-0.18619232349810502
2023-11-28,844432.5063256405,-0.0022517794052934192,-0.18802483886392166
2023-11-29,861280.8306847782,0.019952245126670265,-0.17182411141216708
2023-11-30,861087.5027441337,-0.00022446562579447882,-0.17201000843126685
2023-12-01,859209.3153947202,-0.002181180592481069,-0.17381600413164516
2023-12-04,889039.1355715543,0.0347177569450936,-0.14513274897116143
2023-12-05,896938.4734183588,0.008885253225355605,-0.13753703697170658
2023-12-06,899203.3840811994,0.0025251572208835338,-0.1353591823928711
2023-12-07,900667.200940463,0.0016279040817437362,-0.1339516300766462
2023-12-08,913234.3937001477,0.013953203521303248,-0.12186748091181278
2023-12-11,912019.1317028358,-0.0013307229838203094,-0.12303603203780342
2023-12-12,902959.6913478881,-0.009933388500340756,-0.1317472558323723
2023-12-13,900915.8232345529,-0.0022635208779743232,-0.13371256404615425
2023-12-14,911549.6017235168,0.011803298615386204,-0.1234875147528337
2023-12-15,915085.0013049766,0.0038784500314357206,-0.12008800487687302
2023-12-18,914615.4038935195,-0.0005131735421162187,-0.1205395524321609
2023-12-19,913068.7129362259,-0.0016910834332215519,-0.12202679342521652
2023-12-20,915333.5561669283,0.002480474030721158,-0.11984900368663876
2023-12-21,931739.9302913317,0.017923929494191304,-0.1040732392844758
2023-12-22,922984.3391517813,-0.009397033286759338,-0.11249229287741802
2023-12-26,929392.2129625995,0.00694255962859236,-0.10633071769988418
2023-12-27,940909.8919210321,0.012392700086993447,-0.09525574230738017
2023-12-28,941987.0528990069,0.0011448077942677326,-0.09421998402935472
2023-12-29,944196.669208402,0.0023456971118605008,-0.09209529846191143
2024-01-01,938037.3502595355,-0.0065233432289381055,-0.09801787244921102
2024-01-02,938589.7543368842,0.0005888934776381305,-0.09748670105735022
2024-01-03,924116.7944832016,-0.015419899681206162,-0.11140336558800029
2024-01-04,934032.4206987569,0.01072984094083096,-0.10186886504020178
2024-01-05,929254.1119432624,-0.005115784687559133,-0.10646351054784926
2024-01-08,918896.5354929728,-0.011146118502106783,-0.1164229741452394
2024-01-09,911742.9296641615,-0.0077849959734297425,-0.1233016177337337
2024-01-10,914753.504912857,0.003302000104135061,-0.12040675958419547
2024-01-11,910914.3235481384,-0.004196957261272671,-0.1240983748215249
2024-01-12,906605.5447719626,-0.004730169089220748,-0.1282415376141423
2024-01-15,924061.5675618947,0.01925426431659738,-0.11145646975913454
2024-01-16,927569.3199666318,0.003796015901832428,-0.10808354438886987
2024-01-17,849321.2689237494,-0.0843581707140737,-0.18332398501400513
2024-01-18,820955.3330383173,-0.03339835810467473,-0.21059962301800614
2024-01-19,812393.0698394112,-0.010429633445729114,-0.2188327795918487
2024-01-23,788473.9463173536,-0.029442796116891712,-0.2418325267955249
2024-01-24,763228.6493161477,-0.03201792160554784,-0.2661074735164621
2024-01-25,752219.7878786395,-0.014424067345181646,-0.27669318874258614
2024-01-29,762573.3599448674,0.013764025133433888,-0.2667375756132551
2024-01-30,757147.5767492875,-0.007115096698332324,-0.2719548086680204
2024-01-31,766714.801569979,0.012635878545325552,-0.26275531805484126
2024-02-01,768706.8428628093,0.0025981516057225207,-0.26083984460063503
2024-02-02,758117.3922201616,-0.013775668502195915,-0.27102226987144834
2024-02-05,757435.8656767891,-0.0008989723100490954,-0.27167760066547636
2024-02-06,757042.6920540209,-0.0005190850348983922,-0.2720556619235522
2024-02-07,749624.803572508,-0.009798507480980434,-0.27918842996593163
2024-02-08,735523.0274970393,-0.01881177891695085,-0.29274817786219276
2024-02-09,735811.3164245411,0.0003919509202625626,-0.2924709698596485
2024-02-12,728681.7808636326,-0.009689352965584153,-0.2993264683660758
2024-02-13,731014.5854281492,0.003201403720773488,-0.29708332951485544
2024-02-14,725562.6290535796,-0.007458067846042193,-0.3023257297334478
2024-02-15,741289.5739643055,0.02167551673828627,-0.2872032794104135
2024-02-16,744356.3154232765,0.004137035737020511,-0.28425441390410333
2024-02-19,742888.4416343677,-0.0019720042115504155,-0.28566586721428305
2024-02-20,762389.8917195294,0.026250846011627527,-0.2669139918936757
2024-02-21,754447.7717409923,-0.01041739937110664,-0.27455084161348964
2024-02-22,744172.8471979386,-0.013619132997560457,-0.2844308301845238
2024-02-23,744723.2518739525,0.0007396194017106339,-0.2839015813432623
2024-02-26,745614.4838147552,0.001196729038015265,-0.2830446055715789
2024-02-27,744487.3732975327,-0.0015116531957050094,-0.2841283934847446
2024-02-28,738851.8847045226,-0.007569622797024778,-0.28954727151716525
2024-02-29,735706.4957223773,-0.004257130620169081,-0.29257176158177217
2024-03-01,750044.2143673686,0.019488367614470148,-0.27878514001062077
2024-03-04,751066.4401893247,0.0013628874170015237,-0.2778022053529867
2024-03-05,755338.9396886923,0.005688577295892339,-0.2736939273752142
2024-03-06,756256.3448084848,0.0012145608700784294,-0.2728117844397038
2024-03-07,758091.1550480695,0.0024261750029341833,-0.27104749856868304
2024-03-11,748497.7570483884,-0.012654676071339854,-0.28027215634568925
2024-03-12,765142.1070789066,0.022237007223846916,-0.26426756308714455
2024-03-13,765587.6910527566,0.0005823545322203305,-0.26383910596800686
2024-03-14,762992.7067466252,-0.003389532429084685,-0.26633434719135224
2024-03-15,761524.8969508191,-0.0019237533764442372,-0.2677457389681241
2024-03-18,758064.98186908,-0.004543403762099829,-0.27107266573251
2024-03-19,759794.9074133983,0.00228202803940758,-0.2694092331170209
2024-03-20,750201.5094137171,-0.012626299421169329,-0.2786338908940271
2024-03-21,757907.6868227316,0.010272143300587233,-0.2712239148491035
2024-03-22,756387.4026827409,-0.0020058961881808113,-0.27268576402034506
2024-03-26,747239.5886569098,-0.01209408564101655,-0.28148196467821357
2024-03-27,755260.2921655184,0.010733777533153743,-0.27376955193351077
2024-03-28,759034.7973399542,0.0049976216326867995,-0.2701401269359378
2024-04-01,770882.4163740805,0.01560879563841655,-0.2587478933326002
2024-04-02,775941.2631189844,0.006562410346183212,-0.253883492838676
2024-04-03,777068.373636207,0.0014525719545988025,-0.2527997049255103
2024-04-04,800816.0220555414,0.03056056484220293,-0.22996484185777322
2024-04-05,812322.9418110842,0.014368992925499535,-0.21890021211804161
2024-04-08,810776.4204990013,-0.001903825723098329,-0.220387289986518
2024-04-09,811798.7103140601,0.0012608775850062592,-0.219404293795476
2024-04-10,805403.0476545033,-0.007878384848729936,-0.2255541271802214
2024-04-12,796281.4068076618,-0.011325560380489708,-0.23432516067426284
2024-04-15,783568.793004825,-0.015964976318864843,-0.24654914135204892
2024-04-16,791196.3868837681,0.009734427847353233,-0.2392147283320141
2024-04-18,783568.793004825,-0.009640582294599964,-0.24654914135204892
2024-04-19,802755.7169903928,0.024486585168852715,-0.22809970273122068
2024-04-22,792742.8442027485,-0.0124731254797954,-0.2377277119969455
2024-04-23,790331.3921150577,-0.0030419096246979693,-0.24004647540646257
2024-04-24,792480.7284542364,0.0027195381084721415,-0.23797975283566275
2024-04-25,791982.7341293045,-0.0006283992872649913,-0.23845860581586228
2024-04-26,791484.7398043725,-0.0006287944212313157,-0.23893745879606196
2024-04-29,801812.0746985081,0.013048053076409438,-0.2290070743639659
2024-04-30,796884.2858278601,-0.0061458152429307855,-0.23374545443853162
2024-05-02,803253.7113153246,0.007992911393462254,-0.22762084975102112
2024-05-03,796622.170079348,-0.00825584885890851,-0.23399749527724883
2024-05-06,798221.1017425128,0.0020071392979252867,-0.23246002154771064
2024-05-07,789571.2820416136,-0.0108363706271567,-0.24077736922537948
2024-05-08,777251.841861545,-0.01560269536173342,-0.2526232886450897
2024-05-09,758825.091942524,-0.023707566745532982,-0.2703417719135932
2024-05-10,753792.4823697122,-0.006632107485967209,-0.2751809437102826
2024-05-13,762887.8860444615,0.012066190480111816,-0.2664351389134759
2024-05-14,765875.9799802584,0.0039168192213536734,-0.26356189796546253
2024-05-15,754107.0084693063,-0.01536668053129886,-0.27487850701050337
2024-05-16,765509.0435295826,0.015119916579770631,-0.2639147305263035
2024-05-17,767527.3219945052,0.0026365181208269917,-0.2619740283748623
2024-05-21,764748.9334561386,-0.0036199213483979475,-0.26464562434522027
2024-05-22,764958.5748604661,0.00027413101889539604,-0.2644440409009729
2024-05-23,782467.9196596948,0.022889271883020035,-0.2476077005679797
2024-05-24,795364.0016878694,0.016481291697918232,-0.23520730360977316
2024-05-27,800868.4324066235,0.006920643512998925,-0.22991444599671113
2024-05-28,802336.3061955323,0.001832852600392565,-0.22850299268653143
2024-05-29,790698.3925588361,-0.01450503180129048,-0.23969358131221377
2024-05-30,794132.0704684829,0.004342588706339523,-0.2363918832450628
2024-05-31,802886.7748646486,0.011024242341706403,-0.22797368231186227
2024-06-03,824196.7340242001,0.026541674152179118,-0.20748281135087696
2024-06-04,777513.9576100571,-0.05664033171571914,-0.2523712478063725
2024-06-05,813502.4626793888,0.046286635393600006,-0.21776602834381384
2024-06-06,817643.8403113979,0.0050907991333779545,-0.2137838323188077
2024-06-07,824799.6130443988,0.008751698942996544,-0.2069031051151454
2024-06-10,818482.6619011188,-0.00765877074064536,-0.21297725240818619
2024-06-11,820317.4721407035,0.002241721572113553,-0.21121296653716554
2024-06-12,825219.0238392592,0.0059751887104935175,-0.20649981515983476
2024-06-13,828678.9389209984,0.004192723364086159,-0.20317288839544875
2024-06-14,837145.2903965596,0.010216684747153204,-0.19503195699820036
2024-06-18,842859.4265127439,0.006825740025936833,-0.18953745440748296
2024-06-19,869097.1745429434,0.03112944721844757,-0.16430820337193205
2024-06-20,875125.8367587216,0.006936695219321942,-0.15851126408143557
2024-06-21,873238.6161680551,-0.002156513396583515,-0.16032594581351806
2024-06-24,876724.7684218866,0.0039922103641378826,-0.15697379035189712
2024-06-25,897143.5596337379,0.02328985326672739,-0.13733983362918745
2024-06-26,891979.8921866701,-0.0057556757685200965,-0.1423050258452355
2024-06-27,889175.2664762111,-0.003144270106339997,-0.1450018505128284
2024-06-28,882701.0202865829,-0.00728118115035481,-0.15122724692246262
2024-07-01,893919.5231284185,0.01270928953746231,-0.14043994825209113
2024-07-02,907235.0159514536,0.01489562816173362,-0.12763626133857384
2024-07-03,927182.0500104654,0.02198662276950647,-0.10845592889882869
2024-07-04,905426.4428839613,-0.023464223801850537,-0.12937531851235956
2024-07-05,863985.9174469576,-0.04576906910848266,-0.16922299972691812
2024-07-08,857301.9658598991,-0.0077361811715742634,-0.1756500411142077
2024-07-09,857904.8448800974,0.0007032283188499466,-0.17507033487847648
2024-07-10,852452.8245124252,-0.006355040888519792,-0.18031279663047664
2024-07-11,850251.0778221646,-0.002582836993378357,-0.18242991506233833
2024-07-12,850670.4246239224,0.0004932034932927376,-0.18202668664043545
2024-07-15,850355.8985243285,-0.00036973907930681893,-0.18232912334021453
2024-07-16,849123.9673049422,-0.0014487242594826144,-0.18351370297550393
2024-07-18,846529.0469919136,-0.0030559970192157726,-0.18600888266544136
2024-07-19,842597.3107642321,-0.004644537882843691,-0.18978949524619998
2024-07-22,861076.4710343351,0.021931188284166847,-0.17202061611663452
2024-07-23,848416.2675825802,-0.014702763201213997,-0.18419420093335875
2024-07-24,840893.5583989036,-0.008866766787854474,-0.19142776069786188
2024-07-25,847472.6252906956,0.007823899738652829,-0.185101572566104
2024-07-26,848285.2097083242,0.000958832643532137,-0.18432022135271736
2024-07-29,841417.7898959278,-0.008095649592614884,-0.19092367902042742
2024-07-30,846922.2206146817,0.006541852079731791,-0.1856308214073655
2024-07-31,847027.0413168455,0.00012376662178925635,-0.1855300296852418
2024-08-01,859110.6029204943,0.014265851046340705,-0.1739109224070139
2024-08-02,869778.7010863161,0.012417607383212736,-0.16365287257790384
2024-08-05,847027.0413168455,-0.026157986785667275,-0.1855300296852418
2024-08-06,839399.4474379023,-0.00900513620803034,-0.1928644427052766
2024-08-07,851089.835418783,0.013927085628377744,-0.18162339668512456
2024-08-08,861155.0545644065,0.01182627112526946,-0.17194505309174574
2024-08-09,865086.7907920879,0.004565654241755812,-0.16816444051098722
2024-08-12,870276.695411248,0.005999287787538776,-0.16317401959770428
2024-08-13,840447.9104319507,-0.0342750588825107,-0.19185627935040767
2024-08-14,842859.426512744,0.0028693224777653903,-0.18953745440748285
2024-08-16,855598.2134945703,0.01511377411359316,-0.17728830656586983
2024-08-19,855309.9245670686,-0.00033694428407493593,-0.17756551456841413
2024-08-20,858533.8970792854,0.0037693617478467,-0.1744654614789183
2024-08-21,852295.5934591796,-0.007266228673472708,-0.1804639842136622
2024-08-22,855178.8666928126,0.0033829498307398342,-0.17769153498777263
2024-08-23,851902.4198364114,-0.0038313000753539272,-0.18084204547173816
2024-08-26,859713.4179475898,0.009168888277930165,-0.17333127770469076
